Operação,Tipo,No. Invoice,Incoterm,ID País Origem,País Origem,ID País Destino,Local Destino,ID Operador Logístico,Doc. Embarque (AWB / BL),Peso (kg),Volume (cbm),Tipo de serviço,Data da Coleta,Data da Entrega,Prazo Realizado,Prazo Contratado,Status Entrega,Cód. Exceção
Exportação,Marítimo,980493,FOB,BR,Brazil,DE,Hamburg,1147,BL-772642,12173,51,STANDARD,"terça-feira, 23 de maio de 2023","terça-feira, 20 de junho de 2023",3,3,No Prazo,
Exportação,Aéreo,980830,CIF,BR,Brazil,MX,Monterrey,1146,AWB-984642,198,1,STANDARD,"segunda-feira, 24 de julho de 2023","sábado, 29 de julho de 2023",1,3,No Prazo,
Exportação,Aéreo,981097,CIF,BR,Brazil,DE,Berlin,1147,AWB-128941,265,1,STANDARD,"segunda-feira, 19 de junho de 2023","sexta-feira, 23 de junho de 2023",3,4,No Prazo,
Exportação,Marítimo,980319,FOB,BR,Brazil,DE,Hamburg,1146,BL-708792,335,1,ECONOMY,"domingo, 14 de maio de 2023","segunda-feira, 05 de junho de 2023",3,3,No Prazo,
Exportação,Aéreo,980249,FOB,BR,Brazil,AR,Rosario,1148,AWB-725550,1250,5,STANDARD,"sexta-feira, 20 de janeiro de 2023","quinta-feira, 26 de janeiro de 2023",2,2,No Prazo,E05
Exportação,Marítimo,980885,FOB,BR,Brazil,IT,Genoa,4089,BL-924629,343,1,STANDARD,"segunda-feira, 26 de junho de 2023","sábado, 15 de julho de 2023",2,4,No Prazo,
Exportação,Marítimo,980760,FOB,BR,Brazil,FR,Lyon,1146,BL-636265,16383,56,STANDARD,"sábado, 12 de agosto de 2023","sexta-feira, 08 de setembro de 2023",2,4,No Prazo,E02
Exportação,Marítimo,981062,FOB,BR,Brazil,DE,Hamburg,1147,BL-704596,913,3,STANDARD,"segunda-feira, 17 de julho de 2023","terça-feira, 15 de agosto de 2023",3,4,No Prazo,
Exportação,Marítimo,980187,FOB,BR,Brazil,CA,Toronto,1147,BL-843215,182,1,STANDARD,"quinta-feira, 11 de maio de 2023","segunda-feira, 12 de junho de 2023",2,3,No Prazo,
Exportação,Marítimo,980675,CIF,BR,Brazil,CN,Shenzhen,1146,BL-945687,2168,8,STANDARD,"domingo, 01 de janeiro de 2023","segunda-feira, 30 de janeiro de 2023",1,3,No Prazo,
Exportação,Aéreo,980880,FOB,BR,Brazil,US,Chicago,1147,AWB-877991,2991,18,STANDARD,"segunda-feira, 18 de dezembro de 2023","sexta-feira, 22 de dezembro de 2023",3,4,No Prazo,
Exportação,Aéreo,980586,FOB,BR,Brazil,BE,Antwerp,1146,AWB-173372,235,1,STANDARD,"quinta-feira, 06 de julho de 2023","terça-feira, 11 de julho de 2023",3,3,No Prazo,
Exportação,Marítimo,980784,EXW,BR,Brazil,US,Atlanta,1147,BL-429164,408,1,EXPRESS,"segunda-feira, 19 de junho de 2023","quinta-feira, 27 de julho de 2023",3,4,No Prazo,
Exportação,Marítimo,980666,FOB,BR,Brazil,IT,Milan,1146,BL-424308,605,3,STANDARD,"sábado, 03 de junho de 2023","terça-feira, 04 de julho de 2023",3,3,No Prazo,
Exportação,Marítimo,980482,CIF,BR,Brazil,US,Atlanta,4090,BL-521947,464,1,STANDARD,"sábado, 29 de julho de 2023","quarta-feira, 23 de agosto de 2023",3,3,No Prazo,E04
Exportação,Marítimo,980279,CIF,BR,Brazil,CN,Guangzhou,1147,BL-301158,1461,3,ECONOMY,"quarta-feira, 11 de outubro de 2023","quinta-feira, 16 de novembro de 2023",1,1,No Prazo,
Exportação,Aéreo,981112,CIF,BR,Brazil,FR,Le Havre,1146,AWB-497562,920,3,STANDARD,"quinta-feira, 07 de dezembro de 2023","quarta-feira, 13 de dezembro de 2023",3,4,No Prazo,E04
Exportação,Aéreo,980781,FOB,BR,Brazil,US,Atlanta,1148,AWB-696750,557,3,STANDARD,"sexta-feira, 31 de março de 2023","terça-feira, 04 de abril de 2023",3,3,No Prazo,
Exportação,Marítimo,980713,CIF,BR,Brazil,US,Miami,4090,BL-974224,746,2,STANDARD,"quinta-feira, 27 de julho de 2023","quarta-feira, 30 de agosto de 2023",3,5,No Prazo,
Exportação,Marítimo,980446,CIF,BR,Brazil,FR,Paris,1146,BL-320392,2891,13,STANDARD,"segunda-feira, 05 de junho de 2023","sábado, 01 de julho de 2023",1,2,No Prazo,
Exportação,Aéreo,980775,CIF,BR,Brazil,CN,Shenzhen,1146,AWB-786508,1140,6,STANDARD,"terça-feira, 24 de outubro de 2023","sábado, 28 de outubro de 2023",3,4,No Prazo,E04
Exportação,Marítimo,980607,DDP,BR,Brazil,JP,Yokohama,4089,BL-563638,104,1,STANDARD,"domingo, 27 de agosto de 2023","terça-feira, 12 de setembro de 2023",1,2,No Prazo,
Exportação,Marítimo,980679,FOB,BR,Brazil,US,Atlanta,1146,BL-596171,2980,8,EXPRESS,"quinta-feira, 20 de abril de 2023","quarta-feira, 17 de maio de 2023",1,3,No Prazo,
Exportação,Marítimo,980243,EXW,BR,Brazil,AR,Córdoba,4089,BL-397571,285,1,STANDARD,"segunda-feira, 04 de dezembro de 2023","sábado, 30 de dezembro de 2023",2,2,No Prazo,E01
Exportação,Marítimo,980806,FOB,BR,Brazil,NL,Utrecht,1146,BL-749342,140,1,STANDARD,"quarta-feira, 06 de dezembro de 2023","sábado, 23 de dezembro de 2023",1,3,No Prazo,
Exportação,Marítimo,980997,DDP,BR,Brazil,NL,Amsterdam,4089,BL-887625,1941,9,STANDARD,"sexta-feira, 17 de fevereiro de 2023","sábado, 11 de março de 2023",1,3,No Prazo,E01
Exportação,Aéreo,980477,CIF,BR,Brazil,CN,Beijing,4089,AWB-335552,852,3,STANDARD,"segunda-feira, 11 de dezembro de 2023","quarta-feira, 13 de dezembro de 2023",1,1,No Prazo,
Exportação,Marítimo,980186,EXW,BR,Brazil,IT,Rome,1146,BL-148458,380,2,ECONOMY,"sexta-feira, 17 de março de 2023","quinta-feira, 30 de março de 2023",11,5,Atraso,
Exportação,Marítimo,980787,CIF,BR,Brazil,CN,Beijing,1148,BL-991014,142,1,STANDARD,"sexta-feira, 01 de setembro de 2023","quinta-feira, 14 de setembro de 2023",1,2,No Prazo,E02
Exportação,Marítimo,980587,CIF,BR,Brazil,IT,Milan,1146,BL-760356,712,2,STANDARD,"terça-feira, 22 de agosto de 2023","domingo, 17 de setembro de 2023",2,3,No Prazo,
Exportação,Marítimo,980899,FOB,BR,Brazil,US,Chicago,1148,BL-830180,953,3,STANDARD,"segunda-feira, 10 de abril de 2023","terça-feira, 09 de maio de 2023",1,2,No Prazo,
Exportação,Marítimo,980574,EXW,BR,Brazil,US,Houston,1146,BL-355836,4750,18,STANDARD,"segunda-feira, 11 de setembro de 2023","sábado, 07 de outubro de 2023",10,6,Atraso,
Exportação,Marítimo,980870,FOB,BR,Brazil,CN,Beijing,4089,BL-105814,372,1,EXPRESS,"sábado, 02 de dezembro de 2023","sábado, 23 de dezembro de 2023",1,3,No Prazo,
Exportação,Aéreo,980391,CIF,BR,Brazil,CN,Shanghai,1148,AWB-284430,395,1,ECONOMY,"domingo, 06 de agosto de 2023","domingo, 13 de agosto de 2023",1,1,No Prazo,E04
Exportação,Aéreo,980643,FOB,BR,Brazil,NL,Utrecht,1147,AWB-152657,150,1,STANDARD,"sábado, 23 de setembro de 2023","quarta-feira, 27 de setembro de 2023",7,3,Atraso,E03
Exportação,Aéreo,981108,FOB,BR,Brazil,US,Chicago,1146,AWB-989545,671,2,STANDARD,"segunda-feira, 08 de maio de 2023","sexta-feira, 12 de maio de 2023",1,1,No Prazo,
Exportação,Marítimo,980306,EXW,BR,Brazil,ES,Madrid,1146,BL-940346,670,3,STANDARD,"terça-feira, 22 de agosto de 2023","domingo, 24 de setembro de 2023",3,4,No Prazo,
Exportação,Marítimo,980714,EXW,BR,Brazil,US,Houston,4089,BL-686075,68478,173,STANDARD,"sexta-feira, 08 de dezembro de 2023","segunda-feira, 01 de janeiro de 2024",1,3,No Prazo,E01
Exportação,Marítimo,981144,DDP,BR,Brazil,CN,Tianjin,1148,BL-891937,1563,4,STANDARD,"segunda-feira, 12 de junho de 2023","sexta-feira, 30 de junho de 2023",1,1,No Prazo,E05
Exportação,Marítimo,981007,CIF,BR,Brazil,CN,Shenzhen,1148,BL-854213,1041,4,STANDARD,"sexta-feira, 10 de novembro de 2023","sábado, 09 de dezembro de 2023",1,2,No Prazo,
Exportação,Marítimo,981024,EXW,BR,Brazil,US,Chicago,4089,BL-674485,2796,11,STANDARD,"segunda-feira, 07 de agosto de 2023","terça-feira, 29 de agosto de 2023",3,5,No Prazo,
Exportação,Aéreo,980936,DDP,BR,Brazil,CN,Shenzhen,1146,AWB-597732,369,1,STANDARD,"quinta-feira, 23 de março de 2023","terça-feira, 28 de março de 2023",2,4,No Prazo,E01
Exportação,Marítimo,980945,EXW,BR,Brazil,JP,Kobe,1147,BL-359249,205,1,STANDARD,"sábado, 13 de maio de 2023","quarta-feira, 31 de maio de 2023",3,5,No Prazo,
Exportação,Aéreo,980673,FOB,BR,Brazil,IT,Naples,4090,AWB-757193,2583,8,ECONOMY,"domingo, 24 de setembro de 2023","sexta-feira, 29 de setembro de 2023",3,3,No Prazo,
Exportação,Marítimo,980628,FOB,BR,Brazil,AR,Córdoba,1146,BL-181247,1091,5,EXPRESS,"domingo, 21 de maio de 2023","segunda-feira, 12 de junho de 2023",1,3,No Prazo,E01
Exportação,Aéreo,980419,FOB,BR,Brazil,CA,Montreal,4089,AWB-384913,719,3,ECONOMY,"sábado, 27 de maio de 2023","quarta-feira, 31 de maio de 2023",2,2,No Prazo,
Exportação,Aéreo,981094,EXW,BR,Brazil,BE,Brussels,1147,AWB-666390,110,1,STANDARD,"terça-feira, 13 de junho de 2023","sexta-feira, 16 de junho de 2023",1,1,No Prazo,
Exportação,Marítimo,980335,FOB,BR,Brazil,JP,Tokyo,1148,BL-342495,69,1,STANDARD,"domingo, 12 de março de 2023","quarta-feira, 05 de abril de 2023",2,3,No Prazo,E01
Exportação,Marítimo,980338,EXW,BR,Brazil,US,Houston,1147,BL-840734,323,1,STANDARD,"sexta-feira, 22 de dezembro de 2023","sexta-feira, 19 de janeiro de 2024",2,2,No Prazo,E03
Exportação,Aéreo,980607,EXW,BR,Brazil,BE,Antwerp,1147,AWB-527398,636,3,STANDARD,"quinta-feira, 02 de fevereiro de 2023","segunda-feira, 06 de fevereiro de 2023",1,1,No Prazo,
Exportação,Marítimo,980661,EXW,BR,Brazil,DE,Frankfurt,1147,BL-535970,2618,7,STANDARD,"quinta-feira, 05 de outubro de 2023","sexta-feira, 03 de novembro de 2023",3,3,No Prazo,
Exportação,Marítimo,981037,CIF,BR,Brazil,CN,Shanghai,4090,BL-540552,65,1,EXPRESS,"domingo, 16 de abril de 2023","quinta-feira, 27 de abril de 2023",2,4,No Prazo,
Exportação,Marítimo,981154,CIF,BR,Brazil,AR,Mendoza,1146,BL-829308,703,1,EXPRESS,"sexta-feira, 27 de outubro de 2023","sexta-feira, 24 de novembro de 2023",7,5,Atraso,
Exportação,Marítimo,980576,FOB,BR,Brazil,BE,Antwerp,1147,BL-600149,46065,225,STANDARD,"domingo, 22 de outubro de 2023","quinta-feira, 09 de novembro de 2023",1,1,No Prazo,
Exportação,Aéreo,980493,CIF,BR,Brazil,US,New York,1147,AWB-890075,172,1,STANDARD,"sexta-feira, 30 de junho de 2023","quinta-feira, 06 de julho de 2023",3,4,No Prazo,E01
Exportação,Aéreo,980740,CIF,BR,Brazil,MX,Guadalajara,1146,AWB-883826,285,1,STANDARD,"quinta-feira, 03 de agosto de 2023","terça-feira, 08 de agosto de 2023",2,2,No Prazo,
Exportação,Aéreo,980414,CIF,BR,Brazil,FR,Marseille,1147,AWB-386193,912,2,STANDARD,"quinta-feira, 07 de setembro de 2023","quarta-feira, 13 de setembro de 2023",8,3,Atraso,
Exportação,Aéreo,980220,FOB,BR,Brazil,GB,Manchester,1148,AWB-507746,360,1,STANDARD,"quarta-feira, 06 de setembro de 2023","quarta-feira, 13 de setembro de 2023",3,5,No Prazo,
Exportação,Aéreo,980887,FOB,BR,Brazil,IT,Naples,4090,AWB-936912,386,2,STANDARD,"sábado, 09 de dezembro de 2023","sexta-feira, 15 de dezembro de 2023",1,2,No Prazo,
Exportação,Aéreo,981053,FOB,BR,Brazil,CN,Shenzhen,4090,AWB-590094,1244,6,STANDARD,"domingo, 26 de março de 2023","segunda-feira, 27 de março de 2023",1,1,No Prazo,
Exportação,Aéreo,980740,FOB,BR,Brazil,US,Los Angeles,1146,AWB-128276,13248,59,STANDARD,"quarta-feira, 15 de novembro de 2023","segunda-feira, 20 de novembro de 2023",2,2,No Prazo,
Exportação,Aéreo,980772,FOB,BR,Brazil,DE,Munich,1146,AWB-795205,464,1,STANDARD,"terça-feira, 31 de outubro de 2023","quarta-feira, 08 de novembro de 2023",10,3,Atraso,
Exportação,Marítimo,980854,FOB,BR,Brazil,CN,Shanghai,1148,BL-549433,886,2,STANDARD,"domingo, 12 de fevereiro de 2023","quinta-feira, 16 de março de 2023",2,2,No Prazo,
Exportação,Aéreo,980383,FOB,BR,Brazil,US,Los Angeles,1146,AWB-152727,171,1,STANDARD,"sexta-feira, 25 de agosto de 2023","terça-feira, 29 de agosto de 2023",2,2,No Prazo,
Exportação,Aéreo,980533,FOB,BR,Brazil,JP,Yokohama,1146,AWB-321941,2004,8,STANDARD,"sexta-feira, 14 de julho de 2023","sexta-feira, 21 de julho de 2023",10,5,Atraso,
Exportação,Marítimo,980544,CIF,BR,Brazil,GB,Manchester,1147,BL-898207,2353,15,STANDARD,"sábado, 17 de junho de 2023","domingo, 02 de julho de 2023",2,4,No Prazo,
Exportação,Marítimo,980970,CIF,BR,Brazil,CN,Shenzhen,4090,BL-972335,1209,4,EXPRESS,"terça-feira, 23 de maio de 2023","domingo, 25 de junho de 2023",1,3,No Prazo,
Exportação,Marítimo,981055,CIF,BR,Brazil,DE,Munich,1146,BL-185884,2833,7,EXPRESS,"quarta-feira, 10 de maio de 2023","quinta-feira, 01 de junho de 2023",2,4,No Prazo,
Exportação,Aéreo,980969,CIF,BR,Brazil,NL,Amsterdam,1148,AWB-665621,1274,6,STANDARD,"terça-feira, 10 de janeiro de 2023","sábado, 14 de janeiro de 2023",1,2,No Prazo,
Exportação,Marítimo,980432,FOB,BR,Brazil,CN,Shanghai,1146,BL-781725,13489,65,STANDARD,"quinta-feira, 29 de junho de 2023","segunda-feira, 10 de julho de 2023",2,2,No Prazo,
Exportação,Marítimo,980245,FOB,BR,Brazil,BE,Antwerp,1146,BL-890870,1579,4,STANDARD,"quinta-feira, 30 de novembro de 2023","domingo, 24 de dezembro de 2023",3,4,No Prazo,
Exportação,Aéreo,980409,DDP,BR,Brazil,US,New York,1148,AWB-979995,32,1,STANDARD,"domingo, 07 de maio de 2023","quinta-feira, 11 de maio de 2023",2,2,No Prazo,E02
Exportação,Marítimo,980362,EXW,BR,Brazil,CA,Toronto,1148,BL-350132,340,1,STANDARD,"quarta-feira, 15 de novembro de 2023","segunda-feira, 11 de dezembro de 2023",2,2,No Prazo,
Exportação,Aéreo,980892,FOB,BR,Brazil,CN,Beijing,1146,AWB-219946,1226,4,EXPRESS,"quinta-feira, 31 de agosto de 2023","sexta-feira, 01 de setembro de 2023",1,3,No Prazo,
Exportação,Marítimo,980684,EXW,BR,Brazil,US,Chicago,4089,BL-833442,17344,52,ECONOMY,"sábado, 22 de abril de 2023","segunda-feira, 15 de maio de 2023",1,1,No Prazo,
Exportação,Marítimo,980380,FOB,BR,Brazil,US,Miami,1147,BL-735324,2240,6,ECONOMY,"sábado, 08 de julho de 2023","quinta-feira, 27 de julho de 2023",1,2,No Prazo,
Exportação,Aéreo,981197,FOB,BR,Brazil,CL,Santiago,1148,AWB-426147,49,1,STANDARD,"sábado, 25 de março de 2023","quarta-feira, 29 de março de 2023",2,4,No Prazo,E01
Exportação,Marítimo,980237,FOB,BR,Brazil,AR,Buenos Aires,1147,BL-427110,5264,17,STANDARD,"terça-feira, 24 de outubro de 2023","quarta-feira, 22 de novembro de 2023",1,3,No Prazo,E05
Exportação,Marítimo,981176,DDP,BR,Brazil,ES,Bilbao,1148,BL-849747,9011,32,STANDARD,"domingo, 23 de julho de 2023","terça-feira, 15 de agosto de 2023",2,2,No Prazo,E03
Exportação,Marítimo,980819,DDP,BR,Brazil,AR,Córdoba,1147,BL-824161,252,1,STANDARD,"quarta-feira, 08 de fevereiro de 2023","sábado, 25 de fevereiro de 2023",3,4,No Prazo,
Exportação,Marítimo,980927,EXW,BR,Brazil,KR,Seoul,1147,BL-910004,4338,12,EXPRESS,"quarta-feira, 22 de fevereiro de 2023","sexta-feira, 24 de março de 2023",1,1,No Prazo,
Exportação,Marítimo,980829,FOB,BR,Brazil,NL,Amsterdam,4089,BL-944657,1929,7,STANDARD,"domingo, 17 de dezembro de 2023","quinta-feira, 04 de janeiro de 2024",2,4,No Prazo,
Exportação,Marítimo,981017,EXW,BR,Brazil,US,New York,4089,BL-143064,2754,16,EXPRESS,"terça-feira, 17 de outubro de 2023","quinta-feira, 26 de outubro de 2023",7,5,Atraso,
Exportação,Marítimo,980655,DDP,BR,Brazil,US,Miami,1146,BL-793655,777,2,STANDARD,"sábado, 30 de setembro de 2023","terça-feira, 31 de outubro de 2023",2,4,No Prazo,
Exportação,Marítimo,980736,CIF,BR,Brazil,AR,Rosario,1146,BL-778998,280,1,STANDARD,"domingo, 05 de fevereiro de 2023","domingo, 12 de março de 2023",1,3,No Prazo,E05
Exportação,Aéreo,981088,CIF,BR,Brazil,DE,Frankfurt,1147,AWB-540463,978,2,STANDARD,"sábado, 07 de janeiro de 2023","sexta-feira, 13 de janeiro de 2023",2,3,No Prazo,
Exportação,Marítimo,980663,FOB,BR,Brazil,IT,Genoa,1146,BL-479781,2513,7,STANDARD,"sexta-feira, 24 de fevereiro de 2023","quinta-feira, 16 de março de 2023",3,3,No Prazo,
Exportação,Marítimo,980945,FOB,BR,Brazil,US,Atlanta,1146,BL-260422,10821,61,EXPRESS,"quinta-feira, 24 de agosto de 2023","segunda-feira, 11 de setembro de 2023",6,3,Atraso,
Exportação,Marítimo,980973,CIF,BR,Brazil,CN,Shenzhen,4089,BL-647091,1713,9,STANDARD,"sábado, 01 de abril de 2023","sábado, 29 de abril de 2023",11,4,Atraso,
Exportação,Aéreo,981050,DDP,BR,Brazil,DE,Frankfurt,1147,AWB-664315,542,1,STANDARD,"domingo, 12 de novembro de 2023","sexta-feira, 17 de novembro de 2023",1,3,No Prazo,
Exportação,Marítimo,980670,EXW,BR,Brazil,AR,Mendoza,1147,BL-965845,1258,4,STANDARD,"domingo, 27 de agosto de 2023","quinta-feira, 28 de setembro de 2023",2,3,No Prazo,
Exportação,Marítimo,981097,EXW,BR,Brazil,ES,Valencia,1146,BL-357420,1227,3,EXPRESS,"quinta-feira, 15 de junho de 2023","segunda-feira, 17 de julho de 2023",2,2,No Prazo,
Exportação,Marítimo,981128,FOB,BR,Brazil,US,New York,1148,BL-572700,38099,129,STANDARD,"terça-feira, 23 de maio de 2023","quarta-feira, 14 de junho de 2023",1,3,No Prazo,
Exportação,Aéreo,980810,FOB,BR,Brazil,US,Los Angeles,1148,AWB-739979,128,1,EXPRESS,"sábado, 26 de agosto de 2023","domingo, 27 de agosto de 2023",2,3,No Prazo,E02
Exportação,Aéreo,980257,FOB,BR,Brazil,CN,Shenzhen,4090,AWB-618317,278,1,STANDARD,"quinta-feira, 22 de junho de 2023","segunda-feira, 26 de junho de 2023",9,5,Atraso,
Exportação,Marítimo,980728,EXW,BR,Brazil,US,Miami,4089,BL-322423,990,3,STANDARD,"terça-feira, 04 de abril de 2023","quarta-feira, 19 de abril de 2023",1,1,No Prazo,
Exportação,Aéreo,980578,FOB,BR,Brazil,CN,Guangzhou,1148,AWB-393243,1126,4,STANDARD,"sábado, 13 de maio de 2023","sexta-feira, 19 de maio de 2023",2,4,No Prazo,
Exportação,Marítimo,981132,FOB,BR,Brazil,US,Chicago,1146,BL-389688,2826,7,EXPRESS,"terça-feira, 26 de dezembro de 2023","sábado, 20 de janeiro de 2024",2,2,No Prazo,
Exportação,Marítimo,980761,FOB,BR,Brazil,DE,Berlin,4089,BL-300337,3524,9,STANDARD,"sexta-feira, 06 de janeiro de 2023","terça-feira, 31 de janeiro de 2023",3,5,No Prazo,
Exportação,Marítimo,980970,FOB,BR,Brazil,GB,London,1146,BL-526170,1583,4,STANDARD,"quinta-feira, 04 de maio de 2023","sábado, 20 de maio de 2023",3,4,No Prazo,E03
Exportação,Aéreo,981010,CIF,BR,Brazil,NL,Amsterdam,1146,AWB-351997,3148,19,STANDARD,"quinta-feira, 12 de outubro de 2023","sexta-feira, 13 de outubro de 2023",2,3,No Prazo,E01
Exportação,Marítimo,980896,CIF,BR,Brazil,US,Atlanta,4089,BL-846420,3290,15,STANDARD,"sexta-feira, 01 de setembro de 2023","terça-feira, 26 de setembro de 2023",5,3,Atraso,E01
Exportação,Aéreo,981047,CIF,BR,Brazil,DE,Munich,4090,AWB-118080,511,1,EXPRESS,"sexta-feira, 18 de agosto de 2023","quarta-feira, 23 de agosto de 2023",5,3,Atraso,E01
Exportação,Marítimo,980463,FOB,BR,Brazil,US,New York,1147,BL-524045,20832,136,STANDARD,"quarta-feira, 31 de maio de 2023","sábado, 24 de junho de 2023",2,2,No Prazo,
Exportação,Marítimo,980917,EXW,BR,Brazil,FR,Marseille,1146,BL-709805,6260,29,STANDARD,"terça-feira, 06 de junho de 2023","segunda-feira, 26 de junho de 2023",1,3,No Prazo,
Exportação,Marítimo,980805,DDP,BR,Brazil,GB,Manchester,1146,BL-656711,40193,130,ECONOMY,"quinta-feira, 31 de agosto de 2023","sexta-feira, 01 de setembro de 2023",1,2,No Prazo,E04
Exportação,Marítimo,981003,DDP,BR,Brazil,DE,Frankfurt,1148,BL-677124,309,1,STANDARD,"domingo, 06 de agosto de 2023","segunda-feira, 11 de setembro de 2023",2,3,No Prazo,
Exportação,Aéreo,980960,CIF,BR,Brazil,AR,Rosario,1146,AWB-575786,1139,2,STANDARD,"sexta-feira, 30 de junho de 2023","terça-feira, 04 de julho de 2023",1,3,No Prazo,
Exportação,Aéreo,980499,EXW,BR,Brazil,CN,Guangzhou,4089,AWB-341736,1878,5,STANDARD,"terça-feira, 06 de junho de 2023","sábado, 10 de junho de 2023",7,5,Atraso,
Exportação,Aéreo,980566,CIF,BR,Brazil,US,New York,1146,AWB-225362,2635,11,STANDARD,"domingo, 09 de abril de 2023","terça-feira, 11 de abril de 2023",3,3,No Prazo,
Exportação,Marítimo,980465,DDP,BR,Brazil,FR,Marseille,1146,BL-874483,14278,53,STANDARD,"domingo, 09 de abril de 2023","quinta-feira, 04 de maio de 2023",1,3,No Prazo,E01
Exportação,Marítimo,980986,CIF,BR,Brazil,AR,Mendoza,1148,BL-718226,5267,26,EXPRESS,"segunda-feira, 22 de maio de 2023","sexta-feira, 09 de junho de 2023",1,1,No Prazo,
Exportação,Aéreo,980535,EXW,BR,Brazil,US,Chicago,1146,AWB-205409,280,1,STANDARD,"quinta-feira, 02 de novembro de 2023","quinta-feira, 09 de novembro de 2023",2,3,No Prazo,
Exportação,Aéreo,980479,CIF,BR,Brazil,CN,Beijing,1146,AWB-478411,203,1,EXPRESS,"quinta-feira, 01 de junho de 2023","quarta-feira, 07 de junho de 2023",1,3,No Prazo,E06
Exportação,Marítimo,980262,FOB,BR,Brazil,US,Los Angeles,1146,BL-842411,1287,3,STANDARD,"domingo, 04 de junho de 2023","domingo, 11 de junho de 2023",3,3,No Prazo,
Exportação,Aéreo,980295,FOB,BR,Brazil,IT,Rome,1147,AWB-157174,317,1,STANDARD,"domingo, 21 de maio de 2023","quinta-feira, 25 de maio de 2023",2,2,No Prazo,E05
Exportação,Aéreo,981216,EXW,BR,Brazil,ES,Valencia,1148,AWB-232413,131,1,STANDARD,"domingo, 24 de dezembro de 2023","sábado, 30 de dezembro de 2023",1,3,No Prazo,
Exportação,Aéreo,981144,FOB,BR,Brazil,CN,Shenzhen,1148,AWB-112861,383,2,EXPRESS,"quarta-feira, 22 de fevereiro de 2023","terça-feira, 28 de fevereiro de 2023",3,5,No Prazo,
Exportação,Aéreo,980742,EXW,BR,Brazil,BE,Brussels,1148,AWB-561865,530,3,EXPRESS,"terça-feira, 29 de agosto de 2023","segunda-feira, 04 de setembro de 2023",1,1,No Prazo,
Exportação,Marítimo,981241,EXW,BR,Brazil,US,Miami,4089,BL-153872,438,1,STANDARD,"quarta-feira, 05 de abril de 2023","sexta-feira, 21 de abril de 2023",3,3,No Prazo,
Exportação,Marítimo,980370,FOB,BR,Brazil,DE,Frankfurt,1147,BL-962050,2479,8,STANDARD,"sábado, 02 de setembro de 2023","domingo, 24 de setembro de 2023",2,2,No Prazo,E03
Exportação,Marítimo,980758,FOB,BR,Brazil,DE,Hamburg,1148,BL-177680,8093,31,STANDARD,"terça-feira, 25 de julho de 2023","domingo, 13 de agosto de 2023",3,4,No Prazo,
Exportação,Marítimo,980958,DDP,BR,Brazil,CN,Tianjin,4090,BL-156213,273,1,ECONOMY,"domingo, 19 de novembro de 2023","segunda-feira, 11 de dezembro de 2023",1,2,No Prazo,
Exportação,Marítimo,981087,FOB,BR,Brazil,US,Los Angeles,1148,BL-690180,3529,17,STANDARD,"sábado, 18 de março de 2023","quarta-feira, 12 de abril de 2023",1,1,No Prazo,
Exportação,Marítimo,980512,FOB,BR,Brazil,CN,Guangzhou,1146,BL-224205,2219,7,ECONOMY,"segunda-feira, 13 de fevereiro de 2023","sábado, 11 de março de 2023",3,5,No Prazo,
Exportação,Marítimo,980879,FOB,BR,Brazil,CN,Tianjin,1146,BL-725084,9149,30,STANDARD,"quarta-feira, 02 de agosto de 2023","terça-feira, 05 de setembro de 2023",1,3,No Prazo,
Exportação,Aéreo,980649,EXW,BR,Brazil,ES,Barcelona,4090,AWB-572398,752,3,STANDARD,"segunda-feira, 25 de setembro de 2023","domingo, 01 de outubro de 2023",8,4,Atraso,
Exportação,Marítimo,981141,DDP,BR,Brazil,CN,Shenzhen,1146,BL-717113,4218,11,STANDARD,"sexta-feira, 02 de junho de 2023","segunda-feira, 26 de junho de 2023",2,3,No Prazo,
